440.798 4.50456 -0.0344899 -9.29159 0.179374 0.650818 -0.72881 0.114439 -0.694336 -0.0958121 0.506609 -0.27604 -0.171537 0.450325
448.782 4.52676 0.0805303 -9.4681 0.181045 0.648154 -0.731116 0.112198 -0.756326 -0.0829976 0.539964 -0.28331 -0.185054 0.471368
456.819 4.5733 0.138381 -9.64356 0.183137 0.645792 -0.733099 0.109451 -0.861426 -0.0795674 0.586029 -0.285488 -0.191571 0.475021
470.792 4.57803 0.095573 -9.75954 0.185661 0.642529 -0.735779 0.106372 -1.03932 -0.073185 0.617004 -0.287104 -0.197442 0.476084
478.784 4.75077 0.0200698 -9.63007 0.188996 0.638598 -0.738963 0.102009 -1.2369 -0.0945397 0.649896 -0.286241 -0.199996 0.465828
486.79 4.92737 0.09253 -9.39157 0.192727 0.634761 -0.741945 0.097224 -1.49563 -0.131674 0.639023 -0.284926 -0.204477 0.458801
500.769 4.99243 -0.127225 -9.06552 0.196954 0.630971 -0.74487 0.0908414 -1.68972 -0.222866 0.612006 -0.287268 -0.217646 0.461834
508.762 5.07276 -0.475796 -8.78698 0.200984 0.627234 -0.747709 0.0843395 -1.8193 -0.332987 0.512128 -0.286245 -0.221785 0.449264
516.768 5.21916 -0.489523 -8.53942 0.205189 0.623297 -0.750729 0.0761855 -1.87882 -0.423456 0.395852 -0.284961 -0.235468 0.446763
530.771 5.16607 -0.62382 -8.38383 0.208878 0.620293 -0.752901 0.0688934 -1.89978 -0.504593 0.265094 -0.283388 -0.247449 0.447159
538.755 5.08707 -0.80601 -8.25814 0.21235 0.618316 -0.754274 0.0605242 -1.81651 -0.555553 0.124963 -0.27656 -0.253376 0.433223
546.799 5.23909 -0.7739 -8.32867 0.215171 0.616582 -0.755398 0.0538639 -1.68035 -0.562393 -0.0478275 -0.277993 -0.269569 0.442842
560.767 5.47854 -0.421064 -8.4896 0.217696 0.616721 -0.75505 0.0465211 -1.48135 -0.545144 -0.244204 -0.275987 -0.286199 0.448707
568.758 5.32231 0.00069169 -8.48554 0.219997 0.616584 -0.754798 0.041298 -1.34328 -0.455032 -0.411872 -0.266526 -0.288275 0.431735
576.741 4.87624 0.358356 -8.3691 0.222018 0.617269 -0.753966 0.034966 -1.17089 -0.446412 -0.49485 -0.263397 -0.297123 0.429855
590.743 4.43068 0.644412 -8.28458 0.223469 0.6178 -0.753274 0.0310446 -1.01272 -0.415769 -0.507835 -0.260832 -0.30606 0.430559
598.706 4.2143 0.869895 -8.25238 0.224602 0.618884 -0.752231 0.0261738 -0.832919 -0.400182 -0.483154 -0.257086 -0.31463 0.432445
606.712 4.26044 0.657991 -8.5344 0.225182 0.619487 -0.751642 0.0237362 -0.678346 -0.36338 -0.433448 -0.256407 -0.323052 0.434528
620.73 4.41553 0.789853 -8.16587 0.226035 0.620612 -0.750575 0.0196626 -0.667481 -0.337056 -0.476701 -0.24951 -0.325468 0.427315
628.709 4.50461 0.624937 -7.65268 0.226114 0.621959 -0.749474 0.0181129 -0.446409 -0.317079 -0.569006 -0.24603 -0.330433 0.429551
636.668 4.60692 0.422414 -7.53459 0.22534 0.624437 -0.747688 0.0161851 -0.0808241 -0.28874 -0.661733 -0.242641 -0.334458 0.432736
650.693 4.81462 0.235537 -7.90373 0.223974 0.627346 -0.745634 0.0173893 0.211726 -0.170462 -0.799533 -0.239973 -0.336242 0.435566
658.678 4.62279 0.67605 -7.80689 0.222065 0.631427 -0.742733 0.0182999 0.566513 -0.0559027 -0.92116 -0.23858 -0.337784 0.443409
666.735 4.27104 1.08469 -7.85169 0.219178 0.635683 -0.739828 0.0228459 0.972661 0.0473788 -0.949453 -0.235874 -0.336399 0.447031
680.69 4.17466 1.11779 -8.06172 0.215553 0.640666 -0.736426 0.0275714 1.39411 0.190753 -0.946606 -0.230789 -0.327096 0.442857
688.677 3.78602 1.77509 -8.48338 0.211397 0.64551 -0.733029 0.0360133 1.75987 0.381144 -0.909528 -0.23067 -0.319591 0.450637
696.68 3.43134 2.09344 -8.90305 0.207087 0.65028 -0.729594 0.0440821 1.96498 0.52006 -0.768598 -0.233331 -0.312969 0.464028
710.664 3.35199 2.13604 -8.99176 0.20267 0.65441 -0.726434 0.054466 2.08205 0.614502 -0.666869 -0.230863 -0.294833 0.458183
718.651 3.50028 2.06775 -9.01731 0.198343 0.658517 -0.723196 0.0632685 2.04979 0.611111 -0.623701 -0.232331 -0.282048 0.462475
726.666 3.60949 1.59547 -8.96528 0.194137 0.66229 -0.719997 0.0727099 1.9347 0.547319 -0.640296 -0.235959 -0.274127 0.470816
740.639 3.73759 1.15432 -8.88775 0.18986 0.6665 -0.71647 0.0800108 1.8338 0.42733 -0.731252 -0.237271 -0.26284 0.478035
748.626 3.7741 0.829613 -8.805 0.185044 0.670873 -0.712691 0.0880885 1.86767 0.30639 -0.834204 -0.239287 -0.253951 0.482475
756.664 3.69469 0.595202 -8.92621 0.179418 0.675846 -0.708511 0.0951469 2.02013 0.212453 -0.913292 -0.237431 -0.241674 0.488801
770.637 3.68961 0.519104 -9.20122 0.17299 0.680866 -0.704024 0.104147 2.26257 0.232203 -0.949043 -0.239659 -0.231677 0.497214
778.598 4.00446 0.430553 -9.35829 0.16587 0.686088 -0.699216 0.113438 2.56095 0.320453 -0.925999 -0.237179 -0.214157 0.496895
786.592 4.04134 0.0439455 -9.3268 0.158002 0.690968 -0.694189 0.1253 2.87747 0.453673 -0.866422 -0.235531 -0.194728 0.495557
800.609 3.97762 -0.274207 -9.26278 0.149412 0.695913 -0.68879 0.137658 3.19574 0.561754 -0.829988 -0.239515 -0.178376 0.505284
808.574 3.91889 -0.590027 -9.13207 0.139967 0.70019 -0.683336 0.152298 3.47829 0.661489 -0.70901 -0.244334 -0.155163 0.509902
816.587 3.44414 -0.724701 -8.91246 0.129806 0.704026 -0.677907 0.167154 3.73033 0.726319 -0.567954 -0.245714 -0.126639 0.505591
830.586 2.92577 -0.871292 -8.9213 0.118949 0.706443 -0.673366 0.182669 3.72379 0.651304 -0.251443 -0.251716 -0.104818 0.514282
838.576 3.5554 -1.36438 -8.6949 0.107905 0.708451 -0.669284 0.196247 3.58569 0.454685 -0.119395 -0.252828 -0.0793973 0.514994
846.558 4.6295 -1.93125 -8.33559 0.0962768 0.710679 -0.664647 0.209549 3.5378 0.247758 -0.256167 -0.257176 -0.0543195 0.517967
860.578 5.48903 -1.94063 -7.95325 0.0841385 0.7133 -0.659636 0.221367 3.56016 0.0514486 -0.331088 -0.258881 -0.0274831 0.518069
868.55 5.15858 -2.12247 -7.49016 0.0706576 0.715669 -0.654508 0.233332 3.65195 -0.200478 -0.279133 -0.257881 -0.00315111 0.521701
876.568 4.10055 -2.01263 -7.14161 0.0559934 0.717924 -0.649558 0.243977 3.75104 -0.429238 -0.159749 -0.254282 0.0212505 0.526894
890.536 3.31117 -1.85559 -6.87161 0.0401463 0.719368 -0.645172 0.254264 3.73526 -0.708454 0.0498926 -0.249773 0.0482489 0.525498
898.522 3.51028 -2.15001 -7.23851 0.0236113 0.720304 -0.641542 0.262733 3.66 -0.931122 0.274488 -0.242187 0.0758299 0.526792
906.574 3.10087 -3.92933 -7.45062 0.00655943 0.720655 -0.638294 0.270545 3.52701 -1.15807 0.404893 -0.236788 0.103109 0.529041
920.506 3.35372 -4.25068 -8.85681 -0.00972011 0.721696 -0.634456 0.276634 3.32824 -1.24838 0.212594 -0.227423 0.126305 0.53217
928.498 3.5652 -4.3848 -9.37249 -0.0243907 0.723232 -0.629922 0.282026 2.94819 -1.25148 -0.0612531 -0.219092 0.148626 0.528892
936.514 2.63871 -4.47902 -9.4019 -0.0379304 0.725365 -0.62488 0.286237 2.75634 -1.23492 -0.240246 -0.206836 0.17046 0.523135
950.507 3.18019 -3.6723 -9.9765 -0.0507527 0.727033 -0.619803 0.291019 2.65105 -1.09428 -0.258474 -0.201796 0.189184 0.523671
958.471 3.62194 -3.58797 -10.2164 -0.0620358 0.728262 -0.615049 0.295805 2.49128 -0.814891 -0.220582 -0.193915 0.206291 0.522357
966.482 3.45583 -3.64167 -10.1406 -0.0720989 0.728569 -0.610956 0.301199 2.31199 -0.558429 -0.108804 -0.189674 0.222448 0.520937
980.473 3.37399 -4.01266 -9.93949 -0.0807325 0.728407 -0.60747 0.306408 2.103 -0.332181 -0.0355044 -0.190128 0.236087 0.5206
988.782 3.22571 -4.34134 -9.55296 -0.0882393 0.727651 -0.604412 0.312128 1.95514 -0.105709 0.0143005 -0.189918 0.249384 0.514243
1002.28 2.92772 -4.79818 -8.68386 -0.0952459 0.726362 -0.601608 0.318425 1.97553 0.10401 0.0799019 -0.189623 0.263733 0.509535
1010.53 3.20463 -4.41003 -8.27822 -0.10165 0.724552 -0.599216 0.32501 1.88881 0.240835 0.153241 -0.19467 0.273865 0.506849
1018.46 3.43571 -4.84922 -7.38816 -0.106971 0.722274 -0.597545 0.331388 1.68911 0.401224 0.248249 -0.193015 0.291299 0.493508
1026.43 3.74463 -4.58503 -7.004 -0.111083 0.720161 -0.596194 0.337018 1.38639 0.416927 0.213937 -0.193154 0.303491 0.48314
1040.46 3.21413 -5.1262 -6.70669 -0.113679 0.718687 -0.594991 0.341397 1.00786 0.395856 0.0830448 -0.196563 0.309796 0.482272
1048.44 2.34244 -5.13912 -6.5425 -0.116712 0.717424 -0.593805 0.345074 0.968298 0.21534 0.104671 -0.1983 0.315775 0.478628
1056.45 2.56711 -5.12276 -6.99932 -0.12082 0.715776 -0.592921 0.348586 1.10948 0.10219 0.261849 -0.20278 0.320289 0.481293
1070.46 2.67169 -4.29862 -8.39955 -0.126172 0.7134 -0.59238 0.352459 1.31878 0.0712675 0.483318 -0.20043 0.331558 0.473042
1078.42 3.6573 -5.02694 -9.18816 -0.129997 0.710448 -0.593055 0.35588 0.972975 0.267579 0.638561 -0.198517 0.343814 0.464473
1086.43 3.50562 -5.21154 -9.39826 -0.132895 0.706816 -0.594351 0.359855 0.904929 0.519814 0.721304 -0.200171 0.348347 0.46237
1100.45 3.12727 -5.44598 -9.12939 -0.134588 0.702608 -0.59632 0.364184 0.725591 0.761851 0.78107 -0.201201 0.357704 0.45363
1108.42 3.24975 -5.79965 -8.40508 -0.136235 0.697782 -0.597993 0.370061 0.974066 1.04048 0.775681 -0.204842 0.363892 0.448333
1116.43 3.19579 -5.6051 -7.68395 -0.138019 0.692639 -0.598882 0.377546 1.22492 1.22356 0.654008 -0.209471 0.377837 0.432387
1130.44 3.11017 -5.08584 -7.01936 -0.139507 0.687896 -0.59913 0.385201 1.27702 1.26463 0.508306 -0.217161 0.385515 0.432582
1138.44 2.85992 -4.01913 -5.72376 -0.13886 0.683397 -0.600246 0.391653 0.736502 1.31894 0.438765 -0.226115 0.385701 0.432504
1146.41 2.69142 -5.43601 -4.32306 -0.137271 0.679058 -0.602477 0.396307 0.327559 1.24439 0.578293 -0.229885 0.391006 0.424726
1160.36 3.13864 -6.2839 -3.9884 -0.136658 0.675154 -0.604468 0.400138 0.343626 0.928996 0.558607 -0.237082 0.396098 0.415607
1168.37 3.26617 -6.32788 -4.42684 -0.13743 0.672597 -0.605245 0.402995 0.48212 0.527692 0.401686 -0.238739 0.402172 0.405484
1176.35 3.09138 -5.87134 -5.53211 -0.138693 0.670793 -0.605608 0.405019 0.43547 0.273207 0.312174 -0.236208 0.404607 0.403148
1190.36 3.46256 -5.66312 -5.87194 -0.139899 0.669327 -0.606585 0.405568 0.214359 0.0825216 0.395166 -0.234036 0.411223 0.396735
1198.34 3.96979 -6.52983 -5.46327 -0.141476 0.668175 -0.607935 0.404898 0.0510044 -0.148175 0.469016 -0.230897 0.410886 0.397925
1206.35 4.0407 -7.4802 -5.2964 -0.144521 0.66779 -0.608671 0.403349 0.185545 -0.521763 0.440321 -0.227173 0.413863 0.399666
1220.36 3.88495 -7.43238 -6.0787 -0.148735 0.668081 -0.608772 0.401176 0.276569 -0.815133 0.389154 -0.221219 0.414836 0.406555
1228.34 3.72995 -6.89504 -6.78037 -0.152998 0.668724 -0.608875 0.398334 0.209654 -0.945223 0.36658 -0.213854 0.415108 0.405688
1236.35 3.60158 -6.64901 -7.41424 -0.157033 0.669312 -0.609189 0.395286 0.120501 -0.927286 0.393747 -0.20634 0.418708 0.405066
1250.35 3.65722 -6.55523 -7.62386 -0.160359 0.66988 -0.609687 0.392208 0.0341343 -0.842697 0.363119 -0.196679 0.41786 0.40796
1258.31 3.74212 -6.70998 -7.59012 -0.162756 0.670553 -0.610293 0.389115 -0.13574 -0.718461 0.306479 -0.191245 0.418444 0.410265
1266.32 3.63336 -7.09279 -7.61755 -0.163442 0.671797 -0.610849 0.385796 -0.369818 -0.603264 0.0919948 -0.184135 0.417964 0.407182
1280.39 3.45301 -6.89813 -7.58251 -0.162285 0.673839 -0.611445 0.381757 -0.767411 -0.527939 -0.11553 -0.183512 0.412489 0.416259
1288.31 3.30318 -6.8754 -7.43204 -0.159615 0.677057 -0.611658 0.376818 -1.05378 -0.572605 -0.400152 -0.180372 0.407707 0.417366
1296.33 3.46929 -6.95025 -7.82234 -0.15613 0.681235 -0.611433 0.371068 -1.29889 -0.660376 -0.606661 -0.178176 0.399379 0.424381
1310.33 3.65912 -7.38378 -7.79295 -0.151816 0.685983 -0.611366 0.364158 -1.54355 -0.762901 -0.68564 -0.174517 0.381458 0.435066
1318.31 3.69617 -7.80391 -7.79648 -0.147604 0.69111 -0.610876 0.356948 -1.58871 -0.844483 -0.762501 -0.172043 0.367146 0.4499
1326.32 3.33967 -7.45244 -7.97839 -0.142707 0.696771 -0.610232 0.348944 -1.74728 -0.925744 -0.887382 -0.170602 0.35729 0.453157
1340.34 3.3501 -7.06527 -8.11032 -0.136929 0.702928 -0.609335 0.340374 -1.97049 -0.932997 -1.02143 -0.165639 0.343134 0.459473
1348.31 3.23621 -6.9677 -8.39312 -0.130267 0.709705 -0.608017 0.331156 -2.12921 -0.97458 -1.20761 -0.164783 0.325691 0.472714
1356.32 3.33348 -7.1407 -8.94799 -0.123184 0.717494 -0.605543 0.321475 -2.2317 -1.07617 -1.49257 -0.158376 0.305663 0.479755
1370.29 3.34993 -7.09201 -9.56184 -0.115672 0.725697 -0.602559 0.311298 -2.29616 -1.14168 -1.652 -0.156953 0.286363 0.490438
1378.24 4.04391 -7.09489 -9.46734 -0.108845 0.733664 -0.598801 0.302202 -2.04189 -1.07421 -1.71055 -0.154151 0.268319 0.500789
1386.25 4.26862 -6.37448 -9.51649 -0.102092 0.740852 -0.595136 0.294158 -1.86815 -0.878245 -1.6291 -0.15188 0.252396 0.506386
1400.24 4.1795 -6.32083 -8.97591 -0.0951514 0.747677 -0.591314 0.286833 -1.82109 -0.730107 -1.62258 -0.148309 0.237228 0.510134
1408.23 3.56402 -6.07933 -8.52487 -0.0880934 0.75464 -0.58705 0.279519 -1.79419 -0.734719 -1.72486 -0.147074 0.220836 0.517319
1416.25 2.82448 -5.7981 -8.00966 -0.0810221 0.761955 -0.582097 0.272073 -1.79346 -0.790795 -1.87175 -0.147535 0.203632 0.52412
1430.22 2.41097 -5.15901 -7.4294 -0.0739751 0.769743 -0.576524 0.263901 -1.84304 -0.931996 -2.00922 -0.1438 0.186128 0.530943
1438.21 2.29925 -4.28586 -7.1987 -0.0669882 0.778015 -0.570367 0.25473 -1.93407 -1.13057 -2.12663 -0.1403 0.166276 0.541227
1446.22 2.52395 -3.33602 -7.35267 -0.0606123 0.786518 -0.563839 0.244541 -1.93347 -1.37014 -2.17773 -0.129307 0.153115 0.534572
1460.22 2.99986 -2.87384 -7.77925 -0.0554528 0.794967 -0.556969 0.23396 -1.77553 -1.57524 -2.14687 -0.124875 0.131805 0.546595
1468.18 3.42946 -2.84188 -8.21352 -0.0511578 0.802956 -0.550161 0.223533 -1.61018 -1.62279 -2.05919 -0.113938 0.114216 0.55475
1476.2 3.26598 -2.70819 -8.94507 -0.0469492 0.810697 -0.543272 0.213122 -1.59962 -1.61869 -2.01967 -0.104977 0.0988735 0.562602
1490.19 2.68497 -2.91207 -9.28387 -0.0417974 0.818099 -0.536542 0.202706 -1.74348 -1.50176 -2.01785 -0.0945149 0.081229 0.57238
1498.18 2.04442 -3.11722 -8.94281 -0.0356699 0.82542 -0.529505 0.192441 -1.88898 -1.36971 -2.07175 -0.085107 0.0681936 0.570165
1506.17 2.12297 -3.20327 -8.51702 -0.0287516 0.832866 -0.521987 0.181762 -2.03471 -1.36074 -2.2223 -0.0759263 0.0474301 0.574099
1521.18 2.66118 -3.13302 -8.47811 -0.0209247 0.840705 -0.513556 0.170404 -2.23464 -1.40375 -2.42107 -0.0634068 0.0293542 0.57244
1529.16 2.62443 -2.1875 -8.43284 -0.0129228 0.848701 -0.504466 0.158282 -2.3168 -1.51891 -2.57476 -0.055065 0.00960996 0.579061
1537.13 2.8051 -0.899458 -8.07132 -0.00597555 0.856373 -0.495274 0.145923 -2.15929 -1.6615 -2.50805 -0.039665 -0.0101621 0.581625
1551.15 3.32434 -0.172917 -7.7262 -0.00112079 0.863043 -0.487096 0.133765 -1.80262 -1.80476 -2.18875 -0.0242849 -0.0245886 0.578603
1559.16 3.55346 0.0968278 -8.31696 0.00160383 0.868478 -0.48058 0.121599 -1.48112 -1.98261 -1.73092 -0.0129517 -0.0431887 0.591627
1567.14 3.02299 -0.0726919 -9.10496 0.00322642 0.873 -0.475265 0.109471 -1.30734 -2.06548 -1.39869 0.00594271 -0.0527836 0.589068
1581.15 2.14703 -0.516732 -9.86185 0.00482961 0.877006 -0.470447 0.0975528 -1.31088 -2.01082 -1.23352 0.0202694 -0.0639692 0.592693
1589.09 1.85267 -0.823768 -10.281 0.007539 0.880678 -0.465739 0.086233 -1.43406 -1.8044 -1.23307 0.0327612 -0.0773563 0.595939
1597.11 2.00995 -1.24352 -9.98705 0.0113262 0.884372 -0.46043 0.0759102 -1.53376 -1.52081 -1.34623 0.0480909 -0.0893435 0.594678
1611.12 1.98352 -1.30639 -9.53262 0.0159618 0.888195 -0.454378 0.0662968 -1.59854 -1.32703 -1.51385 0.064399 -0.0942834 0.582914
1619.11 2.01013 -1.15877 -9.05889 0.0213994 0.892091 -0.447767 0.0567482 -1.73864 -1.23223 -1.59286 0.0750493 -0.109077 0.583015
1627.11 1.99677 -0.994052 -9.05741 0.0270558 0.895849 -0.441026 0.0471003 -1.78009 -1.24247 -1.64477 0.0851065 -0.122455 0.582505
1641.1 1.89712 -0.650271 -9.41921 0.0323066 0.899443 -0.434224 0.0375376 -1.7029 -1.24807 -1.61795 0.0993875 -0.13035 0.572015
1649.08 1.75631 0.0252841 -9.81381 0.0369455 0.902717 -0.427701 0.0284516 -1.55552 -1.23233 -1.55183 0.109391 -0.142441 0.57052
1657.08 1.76278 0.579657 -9.97536 0.0407768 0.905627 -0.421639 0.0199452 -1.36472 -1.18112 -1.41237 0.124725 -0.150072 0.564101
1671.07 1.5194 0.831444 -10.0962 0.0439984 0.908234 -0.415974 0.011905 -1.2181 -1.17145 -1.3256 0.132426 -0.16388 0.571983
1679.05 1.31021 0.945067 -10.3288 0.0467302 0.910609 -0.410599 0.00394103 -1.12461 -1.1773 -1.2629 0.142116 -0.169695 0.569975
1687.06 1.37687 1.10591 -10.6233 0.0490246 0.912824 -0.405386 -0.0033733 -0.992462 -1.12304 -1.20328 0.151658 -0.177908 0.565089
1701.08 1.30838 1.19897 -10.8847 0.0508051 0.914888 -0.400374 -0.00992281 -0.839585 -1.00213 -1.13767 0.163717 -0.181411 0.560321
1709.06 1.06893 1.09222 -10.786 0.0527078 0.916809 -0.395525 -0.0155552 -0.787251 -0.855441 -1.09703 0.171947 -0.185606 0.559845
1717.06 0.88843 0.882834 -10.4495 0.0547281 0.918706 -0.390591 -0.0205574 -0.761837 -0.701906 -1.0851 0.183562 -0.188534 0.554625
1731.04 0.880752 0.794012 -10.1472 0.0572502 0.920606 -0.385468 -0.0249175 -0.80397 -0.573671 -1.13039 0.188535 -0.19027 0.548098
1739.02 0.804269 0.888832 -9.97232 0.0601227 0.92257 -0.380024 -0.0288296 -0.835384 -0.42709 -1.18652 0.193082 -0.196871 0.549325
1747.03 0.615173 1.04505 -9.81008 0.0630631 0.924468 -0.374647 -0.0319547 -0.78936 -0.31384 -1.16098 0.198912 -0.201177 0.548407
1761.04 0.418402 1.01722 -9.57967 0.0652381 0.926169 -0.369813 -0.0345526 -0.606538 -0.246178 -1.04045 0.201203 -0.203533 0.544045
1769.02 0.550014 0.697972 -9.55233 0.0664017 0.927683 -0.365632 -0.0361617 -0.347384 -0.185201 -0.904029 0.206179 -0.20277 0.537625
1777.01 0.894363 0.47834 -9.78078 0.0662352 0.929187 -0.361761 -0.0367844 -0.0228353 -0.0674991 -0.829101 0.210366 -0.203159 0.54013
1791.01 1.02812 0.947461 -9.88398 0.0648748 0.930563 -0.358571 -0.0356515 0.321731 0.121307 -0.692405 0.208823 -0.200744 0.542751
1799 1.06371 1.29383 -9.74815 0.0621487 0.931695 -0.356335 -0.0332712 0.676421 0.283577 -0.484682 0.207767 -0.195044 0.546745
1806.98 1.06714 1.29584 -9.44778 0.0581401 0.932569 -0.355086 -0.0291294 1.03657 0.458882 -0.275264 0.203254 -0.18977 0.551467
